currency,financial_statement_item,fs_item_description,consunit,cu_name,plant,plant_name,outlet,outlet_name,py,lfc,fc,plan,ytd_pm,ytd,ytd_plan,ytd_py,period,period_plan,period_py,period_1,period_2,period_3,period_4,period_5,period_6,period_7,period_8,period_9,period_10,period_11,period_12,division,bu,new_outlet,new_outlet_name
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7000,Holding,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7110,CGF,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,VT,VT,7110,CGF
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7111,COT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,7111,COT
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7210,DIV P C,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,P,Div,7210,DIV P C
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7220,DIV E C,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,E,Div,7220,DIV E C
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7221,DIV E Eng.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,E,Div,7221,DIV E Eng.
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7311,PL EAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,P,AC,7311,PL EAC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7321,PL DAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,P,AC,7321,PL DAC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7411,PL HYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,P,HT,7411,PL HYD
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7431,PL CM CCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,P,HT,7431,PL CM CCN
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7432,PL CM CVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7432,PL CM CVS
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7436,PL CM PSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7436,PL CM PSS
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7511,PL EES,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0,0,P,SC,7511,PL EES
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7521,PL MES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,SC,7521,PL MES
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7721,PL HVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,E,DS,7721,PL HVD
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7811,PL ENC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,E,CT,7811,PL ENC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7821,PL DTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,E,CT,7821,PL DTC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7831,PL VBC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,E,CT,7831,PL VBC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7841,PL CEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,E,CT,7841,PL CEC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,7851,PL MTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,E,CT,7851,PL MTC
GC,389999999,NIAT (capital cons.),698,VT Korea,9,none,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,VT,VT,9999,Non-Operational
GC,389999999,NIAT (capital cons.),698,VT Korea,219,Sejong,7521,PL MES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,SC,7521,PL MES
GC,389999999,NIAT (capital cons.),698,VT Korea,219,Sejong,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,VT,VT,7112,Spin-Off 
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7311,PL EAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,AC,7311,PL EAC
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7411,PL HYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7411,PL HYD
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7431,PL CM CCN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7431,PL CM CCN
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7432,PL CM CVS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7432,PL CM CVS
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7436,PL CM PSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,HT,7436,PL CM PSS
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7521,PL MES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,SC,7521,PL MES
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7721,PL HVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,DS,7721,PL HVD
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7811,PL ENC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7811,PL ENC
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7821,PL DTC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7821,PL DTC
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7831,PL VBC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7831,PL VBC
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,7851,PL MTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7851,PL MTC
GC,389999999,NIAT (capital cons.),698,VT Korea,242,ICH Icheon,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,732,PL DAC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,781,PL ENC,0.0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7110,CGF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,7110,CGF
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7210,DIV P C,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,Div,7210,DIV P C
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7220,DIV E C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,Div,7220,DIV E C
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7221,DIV E Eng.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,Div,7221,DIV E Eng.
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7321,PL DAC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,AC,7321,PL DAC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7511,PL EES,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,SC,7511,PL EES
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7521,PL MES,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,P,SC,7521,PL MES
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7721,PL HVD,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,DS,7721,PL HVD
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7811,PL ENC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7811,PL ENC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7821,PL DTC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7821,PL DTC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7831,PL VBC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7831,PL VBC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7841,PL CEC,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7841,PL CEC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,7851,PL MTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,E,CT,7851,PL MTC
GC,389999999,NIAT (capital cons.),698,VT Korea,483,ICH Icheon NPF,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,732,PL DAC,10861.79414,0,0,0,0,0,0,3781.43651,0,0,-22.00892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,781,PL ENC,23848.7277,0,0,0,0,0,0,13182.48729,0,0,250.15588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7000,Holding,0.0013,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7110,CGF,0.0,43.43777,0.0,0,37.4713,0.0,0,-1e-05,-37.4713,0,-2e-05,0,0,66.4565,-66.4565,1e-05,74.17779,-74.1778,-1e-05,37.47131,-37.4713,0,0,VT,VT,7110,CGF
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7111,COT,2957.11524,3881.86652,3881.86652,3558.92978,3251.10666,3251.10666,2965.77481,2966.38747,0,296.57748,306.34657,0,1185.88313,285.52322,309.29125,264.72651,302.68358,283.76414,308.80206,310.43277,0,0,0,VT,VT,7111,COT
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7210,DIV P C,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1e-05,1e-05,0,0,1e-05,-1e-05,2e-05,-2e-05,0,0,0,P,Div,7210,DIV P C
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7220,DIV E C,1e-05,0.0,0.0,0,1e-05,1e-05,0,-1e-05,0,0,-3e-05,0,-3e-05,2e-05,-1e-05,3e-05,-1e-05,0,0,1e-05,0,0,0,E,Div,7220,DIV E C
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7221,DIV E Eng.,14.70882,1e-05,1e-05,0.0,-1e-05,-1e-05,-1e-05,7.00576,0,-1e-05,-0.30482,0,-1e-05,1e-05,1e-05,1e-05,-1e-05,0,-1e-05,-1e-05,0,0,0,E,Div,7221,DIV E Eng.
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7311,PL EAC,1e-05,-2e-05,0.0,-2e-05,0.0,0.0,0.0,0.0,0,1e-05,-1e-05,0,1e-05,-4e-05,3e-05,3e-05,-2e-05,1e-05,0,-2e-05,0,0,0,P,AC,7311,PL EAC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7321,PL DAC,-21.69081,2e-05,1e-05,-1e-05,-1e-05,-1e-05,0.0,-438.30666,0,0,-55.23155,0,-1e-05,0,1e-05,1e-05,1e-05,-1e-05,-2e-05,0,0,0,0,P,AC,7321,PL DAC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7411,PL HYD,-2e-05,1e-05,2e-05,1e-05,-2e-05,-2e-05,-3e-05,-1e-05,0,-2e-05,-2e-05,0,1e-05,2e-05,-5e-05,-4e-05,1e-05,3e-05,0,0,0,0,0,P,HT,7411,PL HYD
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7431,PL CM CCN,3e-05,0.0,2e-05,-1e-05,-1e-05,-1e-05,1e-05,0.0,0,1e-05,-5e-05,0,-2e-05,3e-05,2e-05,-6e-05,2e-05,0,4e-05,-4e-05,0,0,0,P,HT,7431,PL CM CCN
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7432,PL CM CVS,-1e-05,-2e-05,-2e-05,-1e-05,-6e-05,-6e-05,1e-05,-1e-05,0,0,-2e-05,0,0,4e-05,-3e-05,-1e-05,-1e-05,4e-05,-2e-05,-7e-05,0,0,0,P,HT,7432,PL CM CVS
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7436,PL CM PSS,2e-05,3e-05,-2e-05,0.0,0.0,0.0,0.0,2e-05,0,-2e-05,-1e-05,0,-1e-05,-2e-05,3e-05,-4e-05,5e-05,-1e-05,-4e-05,4e-05,0,0,0,P,HT,7436,PL CM PSS
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7511,PL EES,0,0.0,1e-05,0.0,-1e-05,-1e-05,-1e-05,0,0,-1e-05,0,0,-1e-05,1e-05,0,1e-05,-1e-05,0,0,-1e-05,0,0,0,P,SC,7511,PL EES
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7521,PL MES,4e-05,-1e-05,-2e-05,1e-05,1e-05,1e-05,-1e-05,1e-05,0,-2e-05,4e-05,0,-2e-05,2e-05,0,-1e-05,2e-05,4e-05,-1e-05,-3e-05,0,0,0,P,SC,7521,PL MES
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7721,PL HVD,1e-05,-1e-05,-1e-05,0.0,2e-05,2e-05,0.0,0,0,-1e-05,0,0,1e-05,-3e-05,3e-05,0,1e-05,-2e-05,-3e-05,5e-05,0,0,0,E,DS,7721,PL HVD
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7811,PL ENC,-17570.2729,1e-05,2e-05,0.0,4e-05,4e-05,-3e-05,-9677.55434,0,-3e-05,-190.58997,0,-2e-05,3e-05,0,4e-05,-9e-05,5e-05,0,3e-05,0,0,0,E,CT,7811,PL ENC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7821,PL DTC,-10840.0987,0.0,3e-05,-1e-05,0.0,0.0,-1e-05,-3343.03817,0,-2e-05,77.25197,0,0,2e-05,-6e-05,4e-05,0,-2e-05,1e-05,1e-05,0,0,0,E,CT,7821,PL DTC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7831,PL VBC,0,0.0,0.0,0.0,0.0,0.0,1e-05,0,0,1e-05,0,0,-2e-05,0,3e-05,-2e-05,0,1e-05,-1e-05,1e-05,0,0,0,E,CT,7831,PL VBC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7841,PL CEC,103.75769,0.0,0.0,-1e-05,1e-05,1e-05,0.0,50.0509,0,0,-2.06793,0,1e-05,-1e-05,1e-05,-1e-05,0,1e-05,-1e-05,1e-05,0,0,0,E,CT,7841,PL CEC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,7851,PL MTC,-6396.92586,-2e-05,1e-05,0.0,3e-05,3e-05,-1e-05,-3562.08134,0,0,-57.20473,0,7e-05,-6e-05,-1e-05,1e-05,1e-05,-1e-05,2e-05,0,0,0,0,E,CT,7851,PL MTC
GC,390000000,NIAT (automatic entry),698,VT Korea,9,none,9999,Non-Operational,3692.67733,3870.88731,3880.92143,-9967.90081,1799.38688,1808.04275,-9933.16137,-1320.0308,8.65587,-779.60209,-36.50908,0,164.7318,856.51336,-1529.58482,485.69398,1188.61102,-345.41608,1292.83986,-314.00224,8.65587,0,0,VT,VT,9999,Non-Operational
GC,390000000,NIAT (automatic entry),698,VT Korea,219,Sejong,7521,PL MES,-1089.1991,534.5536,1345.39111,289.09301,863.29438,863.29438,240.7544,-534.61548,0,27.48842,56.16426,0,153.97003,747.28051,-44.83421,-63.75375,30.27005,-2.73428,30.48571,12.61032,0,0,0,P,SC,7521,PL MES
GC,390000000,NIAT (automatic entry),698,VT Korea,219,Sejong,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,732,PL DAC,-10786.15838,0,0,0,0,0,0,-2253.06392,0,0,214.60098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,781,PL ENC,-25238.09172,0,0,0,0,0,0,-13852.69226,0,0,-222.46499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7112,Spin-Off,0,64.96242,64.96242,0,58.13695,58.13695,0,0,0,0,0,0,0,0,0,0,0,0,58.21424,-0.07729,0,0,0,VT,VT,7112,Spin-Off 
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7311,PL EAC,-377.92073,1325.59382,1402.51112,502.66446,1047.09151,1047.09151,438.35155,-510.15883,0,27.72735,-58.99353,0,571.94578,31.22217,86.35352,69.95988,122.85205,3.49417,99.67135,61.59259,0,0,0,P,AC,7311,PL EAC
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7411,PL HYD,-2260.43021,860.89758,-1317.45634,11.21493,501.05712,501.05712,61.17498,-98.05803,0,-22.90124,154.25683,0,485.99881,14.95713,318.87546,69.34697,89.26568,-45.8987,-190.88473,-240.6035,0,0,0,P,HT,7411,PL HYD
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7431,PL CM CCN,-3094.70758,1649.27957,-2669.32159,-1467.96384,-1728.04038,-1728.04038,-1378.76398,-1028.90985,0,-76.61262,458.98353,0,-133.30071,-313.43758,78.96899,-218.42198,-561.17815,-767.30495,123.12925,63.50475,0,0,0,P,HT,7431,PL CM CCN
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7432,PL CM CVS,-4.10902,-130.73763,-104.62021,-1.45699,-1302.84956,-1302.84956,-89.20969,929.40597,0,-10.29173,380.2663,0,82.61547,-607.54922,-143.86508,-188.93605,-104.97334,-293.09714,-45.40062,-1.64358,0,0,0,P,HT,7432,PL CM CVS
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7436,PL CM PSS,-4241.50783,-6983.95638,-11821.79367,-1160.1427,-6694.32096,-6694.32096,-2160.89221,-2974.7999,0,498.26295,-1133.38457,0,-3537.47815,-1107.27408,190.28965,-1394.52768,-923.845,-715.65119,278.17267,515.99282,0,0,0,P,HT,7436,PL CM PSS
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7521,PL MES,347.64606,-1092.32578,-591.26601,470.881,-80.28395,-80.28395,389.50817,985.12805,0,39.75721,68.40437,0,-37.3879,18.07688,-48.38246,86.17144,-119.98059,-17.42234,125.67953,-87.03851,0,0,0,P,SC,7521,PL MES
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7721,PL HVD,9769.88446,8382.12666,155.44511,13320.98937,4419.68761,4419.68761,10464.89364,7910.72693,0,1423.93232,1445.41186,0,1.60604,836.18067,918.92486,463.74935,536.64022,394.53124,707.19921,560.85602,0,0,0,E,DS,7721,PL HVD
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7811,PL ENC,0,-25400.44335,-21996.55607,15855.15187,-14168.16861,-14168.16861,13617.00875,0,0,1309.56904,0,0,-666.89244,1608.10616,1768.49313,-2905.81041,-5739.53778,-4887.20797,-1494.25494,-1851.06436,0,0,0,E,CT,7811,PL ENC
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7821,PL DTC,0,-9332.3788,-9472.56739,499.21251,-8060.48457,-8060.48457,482.71111,0,0,85.74073,0,0,-1676.04853,251.77179,517.53356,-3070.25191,-1907.31231,-1229.99683,-393.93487,-552.24547,0,0,0,E,CT,7821,PL DTC
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7831,PL VBC,0,2745.46783,922.0398,99.22039,1786.71794,1786.71794,83.08661,0,0,8.02964,0,0,15.42862,7.30305,9.09386,351.43339,349.65279,313.49808,385.81705,354.4911,0,0,0,E,CT,7831,PL VBC
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,7851,PL MTC,9390.44112,3801.91342,4647.52559,14649.16833,2496.10809,2496.10809,12669.98735,8791.0436,0,949.66606,611.81898,0,-962.5525,654.32159,1486.39243,1420.11872,975.01709,-1928.55696,705.72835,145.63937,0,0,0,E,CT,7851,PL MTC
GC,390000000,NIAT (automatic entry),698,VT Korea,242,ICH Icheon,9999,Non-Operational,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,VT,VT,9999,Non-Operational
GC,390000000,NIAT (automatic entry),698,VT Korea,483,ICH Icheon NPF,732,PL DAC,-75.63576,0,0,0,0,0,0,-1528.37259,0,0,-192.59206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,483,ICH Icheon NPF,781,PL ENC,1389.36402,0,0,0,0,0,0,670.20497,0,0,-27.69089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GC,390000000,NIAT (automatic entry),698,VT Korea,483,ICH Icheon NPF,7110,CGF,41.9326,6.37743,6.37743,0.0,-47.90128,-47.90128,-0.95007,-446.13114,0,-0.12776,-43.0233,0,88.11213,51.67911,-27.09222,-23.81585,67.93,-52.99722,-55.68357,-96.03366,0,0,0,VT,VT,7110,CGF
